,target,score_session_ave,score_session_sum,query_dwell_time_session_sum,clicked_doc_count_session_sum,session_len,score_session_ave,score_session_sum,score_session_peak,score_session_end,query_dwell_time_session_sum,clicked_doc_count_session_sum,session_len
436,2,0.9375000000000002,-0.6666666666666666,-0.7846307932845663,-0.5714285714285714,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.7846307932845663,-0.5714285714285714,-1.0
437,2,-1.0625000000000002,-0.4444444444444444,-0.6849735726067425,-0.7142857142857143,0.0,-1.0625000000000002,-0.4444444444444444,0.0,0.5,-0.6849735726067425,-0.7142857142857143,0.0
438,0,0.18750000000000006,-0.7777777777777778,-0.0935585914645635,0.0,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,-0.0935585914645635,0.0,-1.0
439,1,0.5625000000000001,-0.2222222222222222,-0.21982170186462696,0.14285714285714285,-0.5,0.5625000000000001,-0.2222222222222222,0.0,0.0,-0.21982170186462696,0.14285714285714285,-0.5
440,1,0.18750000000000006,-0.7777777777777778,-0.8018193417447038,-0.42857142857142855,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,-0.8018193417447038,-0.42857142857142855,-1.0
441,2,-1.0625000000000002,-0.4444444444444444,-0.6791426880906498,-0.5714285714285714,0.0,-1.0625000000000002,-0.4444444444444444,0.0,0.5,-0.6791426880906498,-0.5714285714285714,0.0
442,2,0.18750000000000006,-0.3333333333333333,-0.5476040155093594,-0.2857142857142857,-0.5,0.18750000000000006,-0.3333333333333333,0.0,0.5,-0.5476040155093594,-0.2857142857142857,-0.5
443,0,-2.0625000000000004,-0.8888888888888888,-0.7629897496752356,-0.5714285714285714,0.0,-2.0625000000000004,-0.8888888888888888,-4.0,-1.5,-0.7629897496752356,-0.5714285714285714,0.0
444,1,0.18750000000000006,-0.7777777777777778,-0.6779461006786172,-0.42857142857142855,-1.0,0.18750000000000006,-0.7777777777777778,-1.0,0.0,-0.6779461006786172,-0.42857142857142855,-1.0
445,2,0.4374999999999999,0.2222222222222222,-0.7359673682018465,-0.42857142857142855,0.0,0.4374999999999999,0.2222222222222222,0.0,0.5,-0.7359673682018465,-0.42857142857142855,0.0
446,2,-0.7500000000000002,0.0,-0.35961418319687166,-0.5714285714285714,0.5,-0.7500000000000002,0.0,0.0,0.5,-0.35961418319687166,-0.5714285714285714,0.5
447,2,0.9375000000000002,-0.1111111111111111,-0.9139448710363042,-0.5714285714285714,-0.5,0.9375000000000002,-0.1111111111111111,0.0,0.5,-0.9139448710363042,-0.5714285714285714,-0.5
448,2,0.9375000000000002,-0.6666666666666666,-0.8679423654748172,-0.7142857142857143,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.8679423654748172,-0.7142857142857143,-1.0
449,2,0.9375000000000002,-0.6666666666666666,-0.8178377467135165,-0.7142857142857143,-1.0,0.9375000000000002,-0.6666666666666666,0.0,0.5,-0.8178377467135165,-0.7142857142857143,-1.0
